epoch,lr,train_loss,train_acc,test_loss,test_acc
1,0.003333333333333333,3.0795998573303223,0.375,30.568559646606445,0.3333333333333333
2,0.006666666666666666,30.21419334411621,0.3333333333333333,101.33454895019531,0.3333333333333333
3,0.01,99.98104095458984,0.3333333333333333,8.0215482711792,0.3333333333333333
4,0.01,7.869256019592285,0.3333333333333333,17.01726722717285,0.3333333333333333
5,0.01,17.102693557739258,0.3333333333333333,15.594141960144043,0.3333333333333333
6,0.01,15.622450828552246,0.3333333333333333,5.077195167541504,0.3333333333333333
7,0.01,5.058727741241455,0.3333333333333333,2.655461072921753,0.6666666666666666
8,0.01,2.6344451904296875,0.6666666666666666,0.43592438101768494,0.7333333333333333
9,0.01,0.39743518829345703,0.8333333333333334,1.3014878034591675,0.6666666666666666
10,0.01,1.1973124742507935,0.6666666666666666,1.1611746549606323,0.6666666666666666
